770
2	2
0.569	0.629	1	0
0.575	0.625	1	0
0.580	0.620	1	0
0.585	0.615	1	0
0.590	0.610	1	0
0.595	0.605	1	0
0.599	0.599	1	0
0.603	0.594	1	0
0.607	0.588	1	0
0.610	0.582	1	0
0.614	0.576	1	0
0.616	0.570	1	0
0.619	0.563	1	0
0.621	0.557	1	0
0.623	0.551	1	0
0.624	0.544	1	0
0.625	0.538	1	0
0.626	0.532	1	0
0.626	0.525	1	0
0.627	0.519	1	0
0.626	0.512	1	0
0.626	0.506	1	0
0.625	0.500	1	0
0.624	0.494	1	0
0.622	0.488	1	0
0.621	0.482	1	0
0.619	0.476	1	0
0.617	0.471	1	0
0.614	0.465	1	0
0.611	0.460	1	0
0.608	0.455	1	0
0.605	0.450	1	0
0.602	0.446	1	0
0.598	0.441	1	0
0.594	0.437	1	0
0.590	0.433	1	0
0.586	0.429	1	0
0.582	0.426	1	0
0.578	0.422	1	0
0.573	0.419	1	0
0.568	0.417	1	0
0.564	0.414	1	0
0.559	0.412	1	0
0.554	0.410	1	0
0.549	0.408	1	0
0.544	0.407	1	0
0.539	0.406	1	0
0.534	0.405	1	0
0.529	0.404	1	0
0.524	0.404	1	0
0.519	0.404	1	0
0.514	0.404	1	0
0.509	0.404	1	0
0.505	0.405	1	0
0.500	0.406	1	0
0.495	0.407	1	0
0.491	0.408	1	0
0.487	0.410	1	0
0.482	0.411	1	0
0.478	0.413	1	0
0.474	0.415	1	0
0.471	0.418	1	0
0.467	0.420	1	0
0.463	0.423	1	0
0.460	0.425	1	0
0.457	0.428	1	0
0.454	0.431	1	0
0.451	0.434	1	0
0.449	0.438	1	0
0.446	0.441	1	0
0.444	0.444	1	0
0.442	0.448	1	0
0.441	0.451	1	0
0.439	0.455	1	0
0.438	0.458	1	0
0.436	0.462	1	0
0.436	0.466	1	0
0.435	0.469	1	0
0.434	0.473	1	0
0.434	0.476	1	0
0.434	0.480	1	0
0.434	0.483	1	0
0.434	0.487	1	0
0.434	0.490	1	0
0.435	0.494	1	0
0.436	0.497	1	0
0.437	0.500	1	0
0.438	0.503	1	0
0.439	0.506	1	0
0.440	0.509	1	0
0.442	0.512	1	0
0.443	0.514	1	0
0.445	0.517	1	0
0.447	0.519	1	0
0.448	0.521	1	0
0.450	0.523	1	0
0.453	0.525	1	0
0.455	0.527	1	0
0.457	0.529	1	0
0.459	0.530	1	0
0.461	0.532	1	0
0.464	0.533	1	0
0.466	0.534	1	0
0.468	0.535	1	0
0.471	0.536	1	0
0.473	0.536	1	0
0.475	0.537	1	0
0.478	0.537	1	0
0.480	0.537	1	0
0.482	0.537	1	0
0.485	0.537	1	0
0.487	0.537	1	0
0.489	0.537	1	0
0.491	0.536	1	0
0.493	0.536	1	0
0.495	0.535	1	0
0.497	0.534	1	0
0.498	0.534	1	0
0.500	0.533	1	0
0.500	0.098	0	1
0.480	0.100	0	1
0.461	0.102	0	1
0.441	0.105	0	1
0.422	0.110	0	1
0.404	0.115	0	1
0.385	0.121	0	1
0.367	0.128	0	1
0.349	0.136	0	1
0.332	0.144	0	1
0.315	0.154	0	1
0.299	0.164	0	1
0.283	0.175	0	1
0.268	0.187	0	1
0.254	0.200	0	1
0.240	0.213	0	1
0.227	0.227	0	1
0.214	0.241	0	1
0.203	0.256	0	1
0.192	0.271	0	1
0.182	0.287	0	1
0.173	0.304	0	1
0.164	0.321	0	1
0.157	0.338	0	1
0.150	0.355	0	1
0.144	0.373	0	1
0.139	0.391	0	1
0.135	0.409	0	1
0.132	0.427	0	1
0.130	0.445	0	1
0.129	0.463	0	1
0.128	0.482	0	1
0.129	0.500	0	1
0.130	0.518	0	1
0.133	0.536	0	1
0.136	0.554	0	1
0.140	0.572	0	1
0.145	0.589	0	1
0.150	0.606	0	1
0.157	0.623	0	1
0.164	0.639	0	1
0.172	0.655	0	1
0.181	0.670	0	1
0.191	0.685	0	1
0.201	0.700	0	1
0.212	0.714	0	1
0.224	0.727	0	1
0.236	0.740	0	1
0.248	0.752	0	1
0.262	0.763	0	1
0.276	0.774	0	1
0.290	0.783	0	1
0.304	0.793	0	1
0.320	0.801	0	1
0.335	0.809	0	1
0.351	0.816	0	1
0.367	0.822	0	1
0.383	0.827	0	1
0.400	0.831	0	1
0.416	0.835	0	1
0.433	0.838	0	1
0.450	0.840	0	1
0.466	0.841	0	1
0.483	0.841	0	1
0.500	0.840	0	1
0.517	0.839	0	1
0.533	0.837	0	1
0.550	0.834	0	1
0.566	0.830	0	1
0.582	0.826	0	1
0.597	0.820	0	1
0.612	0.814	0	1
0.627	0.807	0	1
0.642	0.800	0	1
0.656	0.792	0	1
0.670	0.783	0	1
0.683	0.773	0	1
0.695	0.763	0	1
0.707	0.753	0	1
0.719	0.742	0	1
0.730	0.730	0	1
0.740	0.718	0	1
0.750	0.705	0	1
0.759	0.692	0	1
0.767	0.678	0	1
0.775	0.665	0	1
0.782	0.650	0	1
0.788	0.636	0	1
0.793	0.621	0	1
0.798	0.607	0	1
0.802	0.592	0	1
0.805	0.576	0	1
0.807	0.561	0	1
0.809	0.546	0	1
0.810	0.531	0	1
0.810	0.515	0	1
0.810	0.500	0	1
0.808	0.485	0	1
0.806	0.470	0	1
0.803	0.455	0	1
0.800	0.440	0	1
0.796	0.426	0	1
0.791	0.412	0	1
0.785	0.398	0	1
0.779	0.384	0	1
0.772	0.371	0	1
0.765	0.359	0	1
0.756	0.346	0	1
0.748	0.334	0	1
0.739	0.323	0	1
0.729	0.312	0	1
0.719	0.302	0	1
0.708	0.292	0	1
0.697	0.283	0	1
0.685	0.274	0	1
0.674	0.266	0	1
0.661	0.259	0	1
0.649	0.252	0	1
0.636	0.246	0	1
0.623	0.240	0	1
0.610	0.235	0	1
0.596	0.231	0	1
0.583	0.228	0	1
0.569	0.225	0	1
0.555	0.223	0	1
0.541	0.221	0	1
0.528	0.221	0	1
0.514	0.221	0	1
0.500	0.221	0	1
0.486	0.222	0	1
0.473	0.224	0	1
0.460	0.227	0	1
0.446	0.230	0	1
0.433	0.234	0	1
0.421	0.239	0	1
0.408	0.244	0	1
0.396	0.249	0	1
0.384	0.256	0	1
0.373	0.263	0	1
0.362	0.270	0	1
0.351	0.278	0	1
0.341	0.286	0	1
0.332	0.295	0	1
0.322	0.304	0	1
0.314	0.314	0	1
0.306	0.324	0	1
0.298	0.334	0	1
0.291	0.345	0	1
0.284	0.356	0	1
0.278	0.367	0	1
0.273	0.379	0	1
0.268	0.390	0	1
0.264	0.402	0	1
0.260	0.414	0	1
0.257	0.426	0	1
0.255	0.439	0	1
0.253	0.451	0	1
0.252	0.463	0	1
0.251	0.475	0	1
0.251	0.488	0	1
0.252	0.500	0	1
0.253	0.512	0	1
0.255	0.524	0	1
0.257	0.536	0	1
0.260	0.548	0	1
0.264	0.559	0	1
0.268	0.570	0	1
0.273	0.581	0	1
0.278	0.592	0	1
0.284	0.602	0	1
0.290	0.612	0	1
0.296	0.622	0	1
0.303	0.631	0	1
0.311	0.640	0	1
0.319	0.649	0	1
0.327	0.657	0	1
0.335	0.665	0	1
0.344	0.672	0	1
0.354	0.678	0	1
0.363	0.685	0	1
0.373	0.690	0	1
0.383	0.695	0	1
0.393	0.700	0	1
0.403	0.704	0	1
0.414	0.708	0	1
0.425	0.711	0	1
0.435	0.713	0	1
0.446	0.715	0	1
0.457	0.717	0	1
0.468	0.718	0	1
0.479	0.718	0	1
0.489	0.718	0	1
0.500	0.717	0	1
0.511	0.716	0	1
0.521	0.714	0	1
0.531	0.712	0	1
0.542	0.709	0	1
0.552	0.706	0	1
0.561	0.702	0	1
0.571	0.698	0	1
0.580	0.694	0	1
0.589	0.689	0	1
0.598	0.683	0	1
0.606	0.677	0	1
0.614	0.671	0	1
0.622	0.665	0	1
0.629	0.658	0	1
0.636	0.650	0	1
0.643	0.643	0	1
0.649	0.635	0	1
0.655	0.627	0	1
0.660	0.619	0	1
0.665	0.610	0	1
0.669	0.601	0	1
0.673	0.592	0	1
0.676	0.583	0	1
0.679	0.574	0	1
0.682	0.565	0	1
0.684	0.556	0	1
0.686	0.546	0	1
0.687	0.537	0	1
0.687	0.528	0	1
0.688	0.518	0	1
0.687	0.509	0	1
0.687	0.500	0	1
0.685	0.491	0	1
0.684	0.482	0	1
0.682	0.473	0	1
0.679	0.464	0	1
0.676	0.456	0	1
0.673	0.448	0	1
0.669	0.439	0	1
0.665	0.432	0	1
0.661	0.424	0	1
0.656	0.417	0	1
0.651	0.410	0	1
0.646	0.403	0	1
0.640	0.396	0	1
0.634	0.390	0	1
0.628	0.384	0	1
0.621	0.379	0	1
0.614	0.374	0	1
0.607	0.369	0	1
0.600	0.365	0	1
0.593	0.361	0	1
0.586	0.357	0	1
0.578	0.354	0	1
0.570	0.351	0	1
0.563	0.349	0	1
0.555	0.347	0	1
0.547	0.345	0	1
0.539	0.344	0	1
0.531	0.343	0	1
0.523	0.343	0	1
0.515	0.343	0	1
0.508	0.343	0	1
0.500	0.344	0	1
0.492	0.345	0	1
0.485	0.347	0	1
0.478	0.349	0	1
0.470	0.351	0	1
0.463	0.354	0	1
0.456	0.356	0	1
0.450	0.360	0	1
0.443	0.363	0	1
0.437	0.367	0	1
0.431	0.371	0	1
0.425	0.375	0	1
0.420	0.380	0	1
0.415	0.385	0	1
0.410	0.390	0	1
0.405	0.395	0	1
0.401	0.401	0	1
0.397	0.406	0	1
0.393	0.412	0	1
0.390	0.418	0	1
0.386	0.424	0	1
0.384	0.430	0	1
0.381	0.437	0	1
0.379	0.443	0	1
0.377	0.449	0	1
0.376	0.456	0	1
0.375	0.462	0	1
0.374	0.468	0	1
0.374	0.475	0	1
0.374	0.481	0	1
0.374	0.488	0	1
0.374	0.494	0	1
0.375	0.500	0	1
0.376	0.506	0	1
0.378	0.512	0	1
0.379	0.518	0	1
0.381	0.524	0	1
0.383	0.529	0	1
0.386	0.535	0	1
0.389	0.540	0	1
0.392	0.545	0	1
0.395	0.550	0	1
0.398	0.554	0	1
0.402	0.559	0	1
0.406	0.563	0	1
0.410	0.567	0	1
0.414	0.571	0	1
0.418	0.574	0	1
0.422	0.578	0	1
0.427	0.581	0	1
0.432	0.583	0	1
0.436	0.586	0	1
0.441	0.588	0	1
0.446	0.590	0	1
0.451	0.592	0	1
0.456	0.593	0	1
0.461	0.594	0	1
0.466	0.595	0	1
0.471	0.596	0	1
0.476	0.596	0	1
0.481	0.596	0	1
0.486	0.596	0	1
0.491	0.596	0	1
0.495	0.595	0	1
0.500	0.594	0	1
0.505	0.593	0	1
0.509	0.592	0	1
0.513	0.590	0	1
0.518	0.589	0	1
0.522	0.587	0	1
0.526	0.585	0	1
0.529	0.582	0	1
0.533	0.580	0	1
0.537	0.577	0	1
0.540	0.575	0	1
0.543	0.572	0	1
0.546	0.569	0	1
0.549	0.566	0	1
0.551	0.562	0	1
0.554	0.559	0	1
0.556	0.556	0	1
0.558	0.552	0	1
0.559	0.549	0	1
0.561	0.545	0	1
0.562	0.542	0	1
0.564	0.538	0	1
0.564	0.534	0	1
0.565	0.531	0	1
0.566	0.527	0	1
0.566	0.524	0	1
0.566	0.520	0	1
0.566	0.517	0	1
0.566	0.513	0	1
0.566	0.510	0	1
0.565	0.506	0	1
0.564	0.503	0	1
0.563	0.500	0	1
0.562	0.497	0	1
0.561	0.494	0	1
0.560	0.491	0	1
0.558	0.488	0	1
0.557	0.486	0	1
0.555	0.483	0	1
0.553	0.481	0	1
0.552	0.479	0	1
0.550	0.477	0	1
0.547	0.475	0	1
0.545	0.473	0	1
0.543	0.471	0	1
0.541	0.470	0	1
0.539	0.468	0	1
0.536	0.467	0	1
0.534	0.466	0	1
0.532	0.465	0	1
0.529	0.464	0	1
0.527	0.464	0	1
0.525	0.463	0	1
0.522	0.463	0	1
0.520	0.463	0	1
0.518	0.463	0	1
0.515	0.463	0	1
0.513	0.463	0	1
0.511	0.463	0	1
0.509	0.464	0	1
0.507	0.464	0	1
0.505	0.465	0	1
0.503	0.466	0	1
0.502	0.466	0	1
0.500	0.467	0	1
